participantID,studyID,date,expName,psychopyVersion,OS,frameRate,language,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fixation_dur,activityID,condition,willi2pay,Trial_RT
,BON001,2023-12-18_12h42.25.408,willingness2pay,2023.2.2,Win32,59.65519298,,,,,,,,,,,,,,,,,,
,BON001,2023-12-18_12h42.25.408,willingness2pay,2023.2.2,Win32,59.65519298,,,,,,,,,,,,,,,,,,
,BON001,2023-12-18_12h42.25.408,willingness2pay,2023.2.2,Win32,59.65519298,uk,,,,,,,,,,,,,,,,,
,BON001,2023-12-18_12h42.25.408,willingness2pay,2023.2.2,Win32,59.65519298,uk,,,,,,,,,,,,,,,,,
,BON001,2023-12-18_12h42.25.408,willingness2pay,2023.2.2,Win32,59.65519298,uk,,,,,,,,,,,,,,,,,
,BON001,2023-12-18_12h42.25.408,willingness2pay,2023.2.2,Win32,59.65519298,uk,"[0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.01358950328022493,0.020462393648957355,0.030459231490159326,0.03858171228839621,0.044204955025041,0.04732895970009372,0.05357702625278234,0.057325854743878864,0.0610746832349754,0.06857234021716846,0.072321168708265,0.07482040676985707,0.07731958762886598,0.07856923526095361,0.08044364950650187,0.08294283036551078,0.08419247799759841,0.08419247799759841,0.08481724461105905,0.08481724461105905,0.08481724461105905,0.0866916588566073,0.09418931583880037,0.095438963470888,0.095438963470888,0.09481413965484418,0.08981572073424321,0.07731958762886598,0.057325854743878864,0.029209641060654875,0.017963155587365276,0.008591084359623946,0.0067166701140756796,0.0067166701140756796,0.0067166701140756796,0.0067166701140756796,0.0067166701140756796,0.0067166701140756796,0.0067166701140756796,0.0067166701140756796,0.0067166701140756796,0.0067166701140756796,0.0067166701140756796,0.006091846298031865,0.006091846298031865,0.006091846298031865,0.006091846298031865,0.006091846298031865,0.0054670796845712275,0.004217432052483599,0.002967841622979147,0.002967841622979147,0.0023430178069353325,0.0017182511934746953,0.001093427377430881,0.00046860356138706655,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,-0.0007809868681173852,0.001093427377430881,0.0067166701140756796,0.008591084359623946,0.01358950328022493,0.017963155587365276,0.022336807894505623,0.02858481724461106,0.032958469551751406,0.03733212185889175,0.04295536459553655,0.045454545454545456,0.04857860733218135,0.05170261200723407,0.0554514404983306,0.05857544517338332,0.06357392129656748,0.06607310215557638,0.06669792597162019,0.06794751640112465,0.06857234021716846,0.06919716403321227,0.072321168708265,0.08044364950650187,0.08419247799759841,0.08606689224314668,0.08731648267265113,0.08794130648869494,0.08856607310215557,0.09293972540929592,0.0979381443298969,0.10168697282099344,0.1066854489441776,0.11105904404873478,0.1123086916808224,0.11418310592637067,0.11418310592637067,0.1148078725398313,0.1148078725398313,0.1148078725398313,0.10980945361923032,0.0891908969181994,0.08169323993600633,0.06857234021716846,0.05795067855992268,0.041080950349988286,0.02421122214005389,0.011090322421216027,0.007341493930119494,0.002967841622979147,0.0017182511934746953,0.001093427377430881,-0.0014058106841611997,-0.0026554011136656515,-0.005154639175257732,-0.009528234279814902,-0.014526710402999063,-0.018275538894095594,-0.023898781630740395,-0.028272376735297564,-0.030771614796889644,-0.032021205226394095,-0.032021205226394095,-0.032021205226394095,-0.032021205226394095,-0.032021205226394095,-0.032021205226394095,-0.032021205226394095,-0.032021205226394095,-0.032021205226394095,-0.032021205226394095,-0.032021205226394095,-0.032021205226394095]","[-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.368478619504891,-0.36597938144329895,-0.3391128153921626,-0.30537335897229384,-0.28350515463917525,-0.26038741707913543,-0.24601686972820994,-0.21540147518597705,-0.19790692315999883,-0.18478602344116096,-0.169165885660731,-0.16416746674013002,-0.16041863824903352,-0.1572946335739808,-0.15542021932843253,-0.1541705716963449,-0.15104656702129218,-0.14792256234623946,-0.14729773853019565,-0.14542332428464738,-0.14542332428464738,-0.14542332428464738,-0.14104967197750704,-0.12542959139966026,-0.12105593909251991,-0.11980634866301547,-0.1179319344174672,-0.11730711060142339,-0.11730711060142339,-0.12105593909251991,-0.1260543580131209,-0.1260543580131209,-0.1260543580131209,-0.12542959139966026,-0.12542959139966026,-0.12542959139966026,-0.12542959139966026,-0.12480476758361644,-0.12480476758361644,-0.123555177154112,-0.12293035333806818,-0.12293035333806818,-0.12293035333806818,-0.12293035333806818,-0.12168076290856374,-0.12168076290856374,-0.12105593909251991,-0.12105593909251991,-0.11980634866301547,-0.11918152484697164,-0.1179319344174672,-0.11543269635587512,-0.11543269635587512,-0.11418310592637067,-0.11355828211032686,-0.11293345829428304,-0.1123086916808224,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.11105904404873478,-0.10980945361923032,-0.10918462980318651,-0.10855986318972587,-0.10855986318972587,-0.10793503937368205,-0.10731021555763824,-0.10731021555763824,-0.10731021555763824,-0.1066854489441776,-0.1066854489441776,-0.1066854489441776,-0.1066854489441776,-0.1066854489441776,-0.1066854489441776,-0.10606062512813379,-0.10543580131208997,-0.10543580131208997,-0.10543580131208997,-0.10543580131208997,-0.10543580131208997,-0.10481103469862933,-0.10418621088258552,-0.10293662045308107,-0.10293662045308107,-0.10293662045308107,-0.10293662045308107,-0.10293662045308107,-0.10231179663703725,-0.10231179663703725,-0.10231179663703725,-0.10231179663703725,-0.10231179663703725,-0.10356138706654171,-0.10356138706654171,-0.10356138706654171,-0.10418621088258552,-0.10418621088258552,-0.10418621088258552,-0.11105904404873478,-0.13605125305690605,-0.14729773853019565,-0.16416746674013002,-0.17603877602946344,-0.19603250891445057,-0.21352706094042878,-0.22977196533431934,-0.23602003188700796,-0.2422680412371134,-0.24476727929870548,-0.24601686972820994,-0.2510153458513941,-0.25538894095595127,-0.2597625932630916,-0.26975948830687674,-0.28100597378016634,-0.29662605435801315,-0.3222430871822282,-0.34223682006721534,-0.3641049671977507,-0.37222744799598756,-0.3778506907326324,-0.3822243430397727,-0.384098757285321,-0.384098757285321,-0.3847235238987816,-0.3847235238987816,-0.38597317153086924,-0.3865979381443299,-0.3865979381443299,-0.3865979381443299,-0.38784758577641754]","[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.01570000004768346,0.026500000000000412,0.048499999999999766,0.06550000000000011,0.08289999997615816,0.09949999999999992,0.11579999995231649,0.13250000000000028,0.14920000004768408,0.1661000000238424,0.18179999995231633,0.19810000002384243,0.21499999999999986,0.22639999997615856,0.24849999999999994,0.2599999999999998,0.2823999999761586,0.29920000004768355,0.31579999995231667,0.33239999997615843,0.34929999995231675,0.3653999999761579,0.382899999976158,0.3931000000238418,0.41589999997615834,0.4327999999523162,0.449399999976158,0.4661000000238418,0.4826000000238415,0.4997000000476839,0.5162999999523161,0.5327000000476834,0.5497999999523162,0.5665,0.5827999999523157,0.6011000000238416,0.6152000000476838,0.6320000000000001,0.6595,0.6664999999999996,0.6763999999761583,0.6930000000000001,0.7097999999523164,0.7262000000476836,0.7434999999999996,0.7598999999761582,0.7767000000476831,0.7934999999999994,0.8106000000238418,0.8267000000476838,0.8432000000476836,0.8601000000238419,0.8768999999761582,0.8929999999999993,0.9099999999999997,0.9267000000476835,0.9438999999761575,0.9597000000476839,0.9768999999761578,0.9937999999523162,1.0098999999761582,1.0267000000476831,1.0429999999999997,1.06,1.0762999999523157,1.093399999976158,1.1097999999523158,1.1267000000476837,1.1435,1.1602999999523163,1.176899999976158,1.1932999999523157,1.210299999952316,1.2265000000000001,1.2428999999761579,1.2597000000476837,1.276600000023842,1.2932999999523163,1.309899999976158,1.3267000000476838,1.343299999952316,1.3607000000476837,1.3768999999761582,1.3932000000476834,1.4097999999523156,1.4263999999761583,1.4432000000476832,1.4594999999999998,1.4763999999761581,1.4929999999999999,1.5097000000476837,1.5265,1.5431000000238417,1.559899999976158,1.5766000000238418,1.5935000000000001,1.6098999999761578,1.6269999999999993,1.643600000023842,1.6598999999761577,1.676899999976158,1.6934999999999998,1.710299999952316,1.727200000047683,1.7432999999523164,1.760299999952316,1.7767999999523156,1.7936000000238415,1.8103999999761577,1.8267000000476838,1.843399999976158,1.8602999999523164,1.876200000047683,1.893600000023842,1.9101000000238417,1.927,1.9436000000238418,1.9602000000476836,1.9769999999999999,1.9937000000476837,2.010299999952316,2.0272999999523162,2.043899999976158,2.0603999999761577,2.076700000047684,2.093399999976158,2.109399999976158,2.126799999952316,2.143700000047683,2.1602999999523163,2.177,2.1937999999523163,2.2101000000238415,2.2272999999523164,2.243100000023842,2.2635,2.2773999999761583,2.2932999999523163,2.309899999976158,2.3262999999523157,2.3436000000238413,2.360200000047683,2.376799999952316,2.393600000023842,2.4106000000238414,2.426799999952316,2.4435,2.4597999999523164,2.476799999952316,2.4953999999761582,2.5102000000476834,2.5267999999523156,2.543899999976158,2.560100000023841,2.5768999999761575,2.594,2.609899999976158,2.6271000000238414,2.643700000047683,2.6602000000476838,2.677,2.6932999999523157,2.7102000000476836,2.7261000000238416,2.743200000047683,2.7596000000238416,2.776700000047683,2.7932999999523163,2.8115]","[""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton""]",0,0,0,0,1,0.10178213,1,alone,68,2.818
,BON001,2023-12-18_12h42.25.408,willingness2pay,2023.2.2,Win32,59.65519298,uk,"[-0.032021205226394095,-0.032021205226394095,-0.032021205226394095,-0.018900305507556232,0.00921590817566776,0.020462393648957355,0.029209641060654875,0.041080950349988286,0.05295220243673852,0.06857234021716846,0.09418931583880037,0.10293662045308107,0.1066854489441776,0.10731021555763824,0.10731021555763824,0.10731021555763824,0.10731021555763824,0.10731021555763824,0.10731021555763824,0.10731021555763824,0.10731021555763824,0.10731021555763824,0.10731021555763824,0.10731021555763824,0.11293345829428304,0.11543269635587512,0.11668228678537956,0.11730711060142339,0.1179319344174672,0.11855670103092783,0.11855670103092783,0.11855670103092783,0.11980634866301547,0.1266791818291647,0.14167449579355085,0.15979381443298968,0.1666667048017221,0.17104029990627928,0.17291471415182755,0.17291471415182755,0.17478912839737581,0.18228678537956888,0.19978139460813027,0.24851616499238519,0.2653858932023196,0.27538273104352157,0.281630740393627,0.28350515463917525,0.28350515463917525,0.28413003565780226,0.28413003565780226,0.28413003565780226,0.28413003565780226,0.28413003565780226,0.28413003565780226,0.29350210688554357,0.33411433926897843,0.3534833627430881,0.3647298482163777,0.3709778575664831,0.37722586691658855,0.3828491096532334,0.39159641426751407,0.4034676663542643,0.41283973758200565,0.41971262795073805,0.4265855183194705,0.42783505154639173,0.42845993256501874,0.42845993256501874,0.42845993256501874,0.4147141518275539,0.38909723340850516,0.355982543602097,0.3134957825679475,0.299750116235649,0.28350515463917525,0.26726030744786783,0.24851616499238519,0.2091534658358716,0.18728526150275304,0.17416436178391517,0.1604186954516167,0.14979697659178773,0.14104967197750704,0.1266791818291647,0.11605752017191893,0.10606062512813379,0.0979381443298969,0.09356454922533974,0.08856607310215557,0.08544206842710286,0.08106841611996252,0.06294909748052366,0.050453021577729615,0.045454545454545456,0.044204955025041,0.04295536459553655,0.042330540779492734,0.03795688847235239,0.03358329336779522,0.03170887912224695,0.030459231490159326,0.030459231490159326,0.030459231490159326]","[-0.38784758577641754,-0.38784758577641754,-0.38784758577641754,-0.3709778575664831,-0.32349267761173267,-0.30412371134020616,-0.2891283973758201,-0.26975948830687674,-0.2547641743424906,-0.23227120339591142,-0.19540768509840675,-0.17666354264292408,-0.1629178763106256,-0.15979381443298968,-0.15854422400348525,-0.15854422400348525,-0.1572946335739808,-0.15666980975793698,-0.15666980975793698,-0.15666980975793698,-0.15542021932843253,-0.15479539551238872,-0.15479539551238872,-0.15479539551238872,-0.13542642924086223,-0.12480476758361644,-0.12230552952202436,-0.12105593909251991,-0.12105593909251991,-0.1204311152764761,-0.1204311152764761,-0.1204311152764761,-0.11980634866301547,-0.11668228678537956,-0.11105904404873478,-0.1066854489441776,-0.10543580131208997,-0.10543580131208997,-0.10543580131208997,-0.10543580131208997,-0.10543580131208997,-0.10543580131208997,-0.10481103469862933,-0.09418931583880037,-0.0891908969181994,-0.08481724461105905,-0.08106841611996252,-0.08044364950650187,-0.08044364950650187,-0.08044364950650187,-0.08044364950650187,-0.08044364950650187,-0.08044364950650187,-0.08044364950650187,-0.08044364950650187,-0.08044364950650187,-0.08106841611996252,-0.0835676541815546,-0.08544206842710286,-0.08606689224314668,-0.08731648267265113,-0.08856607310215557,-0.08981572073424321,-0.09169013497979148,-0.0923149015932521,-0.09356454922533974,-0.09418931583880037,-0.09418931583880037,-0.09418931583880037,-0.09418931583880037,-0.09418931583880037,-0.0979381443298969,-0.10543580131208997,-0.11918152484697164,-0.1429240862230553,-0.15479539551238872,-0.16979070947677483,-0.18416119962511715,-0.20228057546713918,-0.23789444613255623,-0.2591377694470478,-0.27538273104352157,-0.29725087817405693,-0.31537019681349576,-0.33536398690106606,-0.35785695784764526,-0.3697282099343955,-0.37722586691658855,-0.3809746954076851,-0.3822243430397727,-0.3828491096532334,-0.38347393346927716,-0.384098757285321,-0.389097176205922,-0.39159641426751407,-0.3922211808809747,-0.3922211808809747,-0.3922211808809747,-0.3922211808809747,-0.39721965700415884,-0.4003436616792116,-0.40221807592475983,-0.4034676663542643,-0.4034676663542643,-0.4034676663542643]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000002384202844,0.01289999997615876,0.029600000023841666,0.046499999999999986,0.06279999995231655,0.0797999999523169,0.09660000002384184,0.11310000002384246,0.12900000000000045,0.1463999999761585,0.16319999992847478,0.17960000002384202,0.19579999995231656,0.2127999999523169,0.22929999995231665,0.2458999999761584,0.26279999995231673,0.27960000002384167,0.2961000000238423,0.31279999995231655,0.3296999999284749,0.34639999997615867,0.3628999999761584,0.37950000000000017,0.39610000002384194,0.4131000000238423,0.4296999999284745,0.4463999999761583,0.4631999999284746,0.4798999999761584,0.49619999992847497,0.5127999999523167,0.529699999928475,0.5461999999284748,0.5630000000000006,0.579899999976158,0.5962999999523166,0.6126000000238419,0.6296999999284747,0.6461000000238419,0.6627999999523162,0.6798999999761586,0.6963999999761583,0.7131000000238421,0.7298999999761584,0.7462999999523161,0.7631999999284744,0.7801000000238423,0.796399999976158,0.8126999999284745,0.8310000000000004,0.8462999999523166,0.8628999999761584,0.8793999999761581,0.8959999999999999,0.9128999999761582,0.9297999999523165,0.9462999999523163,0.9630000000000001,0.9796000000238418,0.9962999999523161,1.013100000023842,1.0293999999761585,1.0460000000000003,1.0629999999999997,1.0795000000000003,1.0966000000238418,1.1128999999761584,1.130100000023842,1.146,1.163199999928474,1.179600000023842,1.1964999999999995,1.213,1.2299999999999995,1.2476000000238416,1.2628999999761588,1.2796999999284742,1.2961000000238423,1.3129999999999997,1.3296999999284749,1.3466999999284743,1.363199999928475,1.3802999999523164,1.3965000000000005,1.413299999952316,1.4300000000000006,1.4463999999761592,1.462799999952316,1.4792999999523166,1.4963999999761581,1.5130000000000008,1.5300000000000002,1.5467999999523157,1.5629999999999997,1.5796000000238424,1.5963999999761578,1.6136000000238413,1.629500000000001,1.6465000000000005,1.663399999976158,1.679399999976158,1.6961999999284751,1.7124999999999995,1.7291999999284746]","[""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton""]",1,0,1,0,1,0.156109062,9,alone,100,1.733
,BON001,2023-12-18_12h42.25.408,willingness2pay,2023.2.2,Win32,59.65519298,uk,"[0.027335226815106608,0.019837569832913543,0.0067166701140756796,-0.00015616305207357076,-0.003904991543170103,-0.009528234279814902,-0.012652296157450796,-0.014526710402999063,-0.015776300832503514,-0.01640112464854733,-0.018275538894095594,-0.018275538894095594,-0.018275538894095594,-0.01640112464854733,-0.01077788191190253,-0.004529815359213918,0.002967841622979147,0.004217432052483599,0.004217432052483599,0.004217432052483599,0.004217432052483599,0.004217432052483599,0.004842255868527413,0.004842255868527413,0.004842255868527413,0.004842255868527413,0.004842255868527413,0.004842255868527413,0.004217432052483599,0.0035926654390229617,0.002967841622979147,0.002967841622979147,0.0023430178069353325,0.0017182511934746953,0.0017182511934746953,0.0017182511934746953,0.0017182511934746953,0.0017182511934746953,0.0017182511934746953,-0.007653820034266635,-0.05326458574346884,-0.11262101778496954,-0.17697592594965442,-0.25195249577158507,-0.3494220365400949,-0.3931583880037488,-0.4231490159325211,-0.4431427488175082,-0.4543892342907978,-0.46251171508903466,-0.4637613055185391,-0.4662605435801312,-0.46751013400963565,-0.4700093720712277,-0.4731333767462805,-0.4731333767462805,-0.4731333767462805,-0.4731333767462805,-0.4731333767462805,-0.4731333767462805,-0.4731333767462805,-0.4731333767462805,-0.4731333767462805,-0.4731333767462805,-0.4700093720712277,-0.4343955014058107,-0.3725398313027179,-0.3156825801202261,-0.272571052472616,-0.23070911525451032,-0.21758821553567245,-0.2050921396328784,-0.19634489222118087,-0.1825991686862992,-0.1313651602404522,-0.09575128957503515,-0.06888472352389878,-0.048266166822867856,-0.04201810027017924,-0.037644447963038896,-0.03389561947194236,-0.030771614796889644,-0.028897200551341377,-0.02577319587628866,-0.025148372060244846,-0.02452354824420103,-0.02452354824420103,-0.02452354824420103,-0.02452354824420103,-0.02452354824420103,-0.02452354824420103,-0.02452354824420103]","[-0.2004061612215909,-0.19103408999384958,-0.17603877602946344,-0.16791629523122656,-0.16166822867853795,-0.15229615745079664,-0.14792256234623946,-0.14479850046860357,-0.13917525773195877,-0.13292724838185332,-0.12168076290856374,-0.11543269635587512,-0.11168386786477859,-0.10418621088258552,-0.09293972540929592,-0.08294283036551078,-0.07357075913776945,-0.07169634489222118,-0.07169634489222118,-0.07169634489222118,-0.07169634489222118,-0.07169634489222118,-0.0729459925243088,-0.07357075913776945,-0.07482040676985707,-0.07544517338331772,-0.07669482101540534,-0.07731958762886598,-0.07856923526095361,-0.07919400187441425,-0.08106841611996252,-0.08106841611996252,-0.08294283036551078,-0.0835676541815546,-0.0835676541815546,-0.0835676541815546,-0.0835676541815546,-0.0835676541815546,-0.0835676541815546,-0.08544206842710286,-0.09356454922533974,-0.09606373008434864,-0.095438963470888,-0.08856607310215557,-0.07919400187441425,-0.072321168708265,-0.06982193064667291,-0.07044675446271673,-0.07107157827876054,-0.072321168708265,-0.072321168708265,-0.072321168708265,-0.072321168708265,-0.0729459925243088,-0.07357075913776945,-0.07357075913776945,-0.07357075913776945,-0.07357075913776945,-0.07357075913776945,-0.07357075913776945,-0.07357075913776945,-0.07357075913776945,-0.07357075913776945,-0.07357075913776945,-0.07669482101540534,-0.10606062512813379,-0.15042174320524837,-0.19228368042335403,-0.2310215557638238,-0.2678850740613285,-0.2797563261480787,-0.2903780450079077,-0.29662605435801315,-0.30662294940179824,-0.3297407441644213,-0.34536082474226804,-0.3591065482771497,-0.37410186224153585,-0.3784755145486762,-0.384098757285321,-0.389097176205922,-0.3922211808809747,-0.3959700093720712,-0.4009684854952554,-0.40159325210871605,-0.4034676663542643,-0.4034676663542643,-0.4034676663542643,-0.4047173139863519,-0.4047173139863519,-0.4053420805998126,-0.40596690441585637]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000002384202844,0.013300000071525986,0.029800000071524835,0.046499999999999986,0.06300000000000061,0.08030000007152616,0.09639999997615867,0.11330000007152563,0.13000000000000078,0.14700000000000024,0.16330000007152634,0.17999999999999972,0.19660000002384237,0.21339999997615777,0.23020000004768448,0.24600000000000044,0.26320000004768396,0.27999999999999936,0.29630000007152546,0.3133000000715249,0.3297000000476835,0.34620000004768414,0.36339999997615813,0.3803000000715251,0.39700000000000024,0.41339999997615884,0.4299999999999997,0.44660000002384237,0.4633000000715253,0.4798000000715259,0.49670000004768333,0.513300000071526,0.5302000000476834,0.5462000000476834,0.5643000000715261,0.5801000000238421,0.5966000000238427,0.6137000000476842,0.6298000000715263,0.6468000000715257,0.6631000000238423,0.6797000000476832,0.6963999999761583,0.7132000000476832,0.7302000000476845,0.7468000000715254,0.7633999999761585,0.7801000000238414,0.7968999999761586,0.8133999999761574,0.8300000000000001,0.8468999999761575,0.8637000000476842,0.8798999999761588,0.8961000000238428,0.9128999999761582,0.9306000000238424,0.9466000000238424,0.9628999999761589,0.9797000000476839,0.996399999976159,1.0128000000715254,1.0295000000000005,1.046800000071526,1.0636000000238415,1.0827000000476836,1.0965000000000007,1.1128999999761575,1.1298000000715263,1.1464999999999996,1.1630000000000003,1.1798000000715252,1.1965000000000003,1.212899999976159,1.2297000000476839,1.247100000023842,1.2633999999761585,1.2799999999999994,1.2965,1.3131000000238426,1.330100000023842,1.346700000047683,1.3633000000715256,1.380200000047683,1.3971000000238423,1.4133000000715263,1.4295000000000009,1.4465000000000003,1.4634999999999998,1.4797000000476839,1.4968999999761579,1.5126000000238413]","[""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton"",""polygon_submitbutton""]",2,0,2,0,1,0.331583434,22,alone,0,1.516
